"start";"end";"Consent Statement";"1. Which of the following best describes you? ";"1a. What is your zip code? ";"1.b How long have you lived on Tenerife? ";"2. What is your age group? ";"3. What is your gender? ";"4. What is the highest level of education you have completed? ";"5. What is your approximate monthly net household income? ";"6. Are you aware of the possibility of the following natural hazards to occur on Tenerife. ";"6. Are you aware of the possibility of the following natural hazards to occur on Tenerife. /Rockfall";"6. Are you aware of the possibility of the following natural hazards to occur on Tenerife. /Landslides";"6. Are you aware of the possibility of the following natural hazards to occur on Tenerife. /Flooding";"6. Are you aware of the possibility of the following natural hazards to occur on Tenerife. /Coastal flooding";"6. Are you aware of the possibility of the following natural hazards to occur on Tenerife. /Wildfires";"6. Are you aware of the possibility of the following natural hazards to occur on Tenerife. /Volcanic activity / eruption";"6. Are you aware of the possibility of the following natural hazards to occur on Tenerife. /Other  ";"6. Are you aware of the possibility of the following natural hazards to occur on Tenerife. /Prefer not to say";"7. Have you personally experienced any of the following hazards on Tenerife? ";"7. Have you personally experienced any of the following hazards on Tenerife? /Rockfall ";"7. Have you personally experienced any of the following hazards on Tenerife? /Landslides";"7. Have you personally experienced any of the following hazards on Tenerife? /Flooding";"7. Have you personally experienced any of the following hazards on Tenerife? /Coastal flooding ";"7. Have you personally experienced any of the following hazards on Tenerife? /Wildfires ";"7. Have you personally experienced any of the following hazards on Tenerife? /Volcanic activity / eruption";"7. Have you personally experienced any of the following hazards on Tenerife? /Other";"7. Have you personally experienced any of the following hazards on Tenerife? /I have not experienced any natural hazard ";"7. Have you personally experienced any of the following hazards on Tenerife? /Prefer not to say ";"7a. Have you become more aware/afraid of the risk of natural hazards? If yes, which ones?";"7a. Have you become more aware/afraid of the risk of natural hazards? If yes, which ones?/Rockfall";"7a. Have you become more aware/afraid of the risk of natural hazards? If yes, which ones?/Landslides";"7a. Have you become more aware/afraid of the risk of natural hazards? If yes, which ones?/Flooding";"7a. Have you become more aware/afraid of the risk of natural hazards? If yes, which ones?/Coastal flooding";"7a. Have you become more aware/afraid of the risk of natural hazards? If yes, which ones?/Wildfires";"7a. Have you become more aware/afraid of the risk of natural hazards? If yes, which ones?/Volcanic activity / eruption ";"7a. Have you become more aware/afraid of the risk of natural hazards? If yes, which ones?/Other";"7a. Have you become more aware/afraid of the risk of natural hazards? If yes, which ones?/I have not become more afraid of the risk of natural hazard ";"7a. Have you become more aware/afraid of the risk of natural hazards? If yes, which ones?/Prefer not to say";"8. Have you experienced a disturbance on the road due to a natural hazard (landslide, rockfall, flooding, etc.)? ";"9. Which of the following hazards do you perceive as a concrete risk for the area where you live or stay? ";"Rockfall";"Landslides";"Flooding";"Coastal flooding ";"Wildfires ";"Volcanic activity / eruption ";"10. How safe do you think you would be if a natural hazard occured in the area where you live or stay? ";"11. How informed do you feel about natural hazards on Tenerife?";"12. Did your hotel, host, or travel provider provide any information about natural hazards or emergency procedures?";"13 Do you know what to do in case of an emergency related to natural hazards?";"14. Do you know where to find official warnings or evacuation information?";"15. What do you think is the most effective way to receive information on how to protect your family and prepare your home for natural hazards?";"16. Have you personally taken any measures to reduce your vulnerability from natural hazards on Tenerife? (if yes, which measures have you taken?)";"16a. Which measures have you taken? Select all that apply.";"16a. Which measures have you taken? Select all that apply./Emergency plan";"16a. Which measures have you taken? Select all that apply./I prepared my (building/home) to be more sturdy/less flammable/more resistant and less vulnerable to a natural hazard.";"16a. Which measures have you taken? Select all that apply./Escape plan (safe shelter location)";"16a. Which measures have you taken? Select all that apply./Emergency aid kit";"16a. Which measures have you taken? Select all that apply./Radio/ communication";"16a. Which measures have you taken? Select all that apply./Insurance for natural hazard events";"16a. Which measures have you taken? Select all that apply./Other measures";"16a. Which measures have you taken? Select all that apply./Prefer not to say";"17. Are you willing to adapt to hazards (scale of willingness per hazard)";"18. Which of the following reason limits you to take (more) protective measures?";"18. Which of the following reason limits you to take (more) protective measures?/Too expensive";"18. Which of the following reason limits you to take (more) protective measures?/I do not think it is necessary";"18. Which of the following reason limits you to take (more) protective measures?/I do not know what to do";"18. Which of the following reason limits you to take (more) protective measures?/I rent the property";"18. Which of the following reason limits you to take (more) protective measures?/I do not have time";"18. Which of the following reason limits you to take (more) protective measures?/I expect the government to handle it";"18. Which of the following reason limits you to take (more) protective measures?/Other";"18. Which of the following reason limits you to take (more) protective measures?/Prefer not to say";"19. Would you change your plans for the day if you got an official warning about a natural hazard? ";"20. To what extent do you trust local authorities to provide reliable information and manage natural hazards on Tenerife?";"21.  Who do you think is/are responsible for decreasing vulnerability and making Tenerife safer for natural hazards? Making roads safer, emergency kits, etc. (Select all that apply)  ";"21a. Will you then also be willing to pay more taxes? ";"22. Do you have access to transport if you needed to leave your area quickly? ";"23. Do you know people in your direct environment that rely on help during a natural hazard? (evacuation, cooking, medical help etc.) ";"23a. How many?   ";"24. Do you have any other comments concerning natural hazards on Tenerife?";"_id";"_uuid";"_submission_time";"_validation_status";"_notes";"_status";"_submitted_by";"__version__";"_tags";"meta/rootUuid";"_index"
"2026-03-16T11:43:46.264Z";"2026-03-16T11:50:21.393Z";"Yes, I want to participate with the survey and I am older than 18 years old.";"Tourist / visitor";"";"";"25-34";"Female";"University education ";"€1,000–€1,999 ";"";"";"";"";"";"";"";"";"";"I have not experienced any natural hazard ";"0";"0";"0";"0";"0";"0";"0";"1";"0";"";"";"";"";"";"";"";"";"";"";"No, I have not experienced a natural hazard on the road ";"";"Moderate";"Low";"Very low ";"No risk ";"Very low ";"Low";"Very safe ";"Not informed at all";" No";"Probably yes";"Not sure";"Television/News";"No, I did not prepare for hazards.";"";"";"";"";"";"";"";"";"";"Yes, slightly willing. (Only if I must, due to governmental recommendation)";"I do not know what to do";"0";"0";"1";"0";"0";"0";"0";"0";"Yes, I would travel to a safer part of the island. ";"Fully trust";"Government of Tenerife ";"Yes";"Definitely yes ";"No";"";"";"757878257";"0bb1cdb4-6269-4c6d-859b-7b12d46a6b08";"2026-03-16T20:59:27";"";"";"submitted_via_web";"floorvanderv";"vaw83DbxZgUnSNQtbb2Vst";"";"uuid:0bb1cdb4-6269-4c6d-859b-7b12d46a6b08";"30"
"2026-03-16T11:55:38.994Z";"2026-03-16T12:01:31.611Z";"Yes, I want to participate with the survey and I am older than 18 years old.";"Tourist / visitor";"";"";"25-34";"Female";"University education ";"Less than €1,000 ";"Volcanic activity / eruption Flooding Coastal flooding Wildfires";"0";"0";"1";"1";"1";"1";"0";"0";"Wildfires ";"0";"0";"0";"0";"1";"0";"0";"0";"0";"Wildfires Flooding";"0";"0";"1";"0";"1";"0";"0";"0";"0";"No, I have not experienced a natural hazard on the road ";"";"No risk ";"No risk ";"Moderate";"Moderate";"Very low ";"Very low ";"Neither safe nor unsafe ";"Slightly informed";" No";"Probably not";"Probably not";"Radio";"No, I did not prepare for hazards.";"";"";"";"";"";"";"";"";"";"Yes, slightly willing. (Only if I must, due to governmental recommendation)";"I do not know what to do";"0";"0";"1";"0";"0";"0";"0";"0";"Yes, I would travel to a safer part of the island. ";"Fully trust";"Government of Spain ";"";"Definitely yes ";"No";"";"";"757878259";"7d5e8b5d-7704-4798-9e38-d96ba792d473";"2026-03-16T20:59:27";"";"";"submitted_via_web";"floorvanderv";"vaw83DbxZgUnSNQtbb2Vst";"";"uuid:7d5e8b5d-7704-4798-9e38-d96ba792d473";"31"
"2026-03-16T12:18:06.930Z";"2026-03-16T12:25:56.300Z";"Yes, I want to participate with the survey and I am older than 18 years old.";"Tourist / visitor";"";"";"18-24 ";"Male";"University education ";"Prefer to not say";"Rockfall Wildfires";"1";"0";"0";"0";"1";"0";"0";"0";"I have not experienced any natural hazard ";"0";"0";"0";"0";"0";"0";"0";"1";"0";"";"";"";"";"";"";"";"";"";"";"No, I have not experienced a natural hazard on the road ";"";"Very low ";"Very low ";"No risk ";"No risk ";"Very low ";"No risk ";"Safe ";"Moderately informed";"Yes";"Not sure";"Probably yes";"SMS";"No, I did not prepare for hazards.";"";"";"";"";"";"";"";"";"";"Yes, moderately willing to do some adaptation measures.";"Too expensive";"1";"0";"0";"0";"0";"0";"0";"0";"Yes, I would travel to a safer part of the island. ";"Highly trust";"Government of Tenerife ";"No, that is not needed  ";"Definitely yes ";"No";"";"";"757878261";"3c79693c-c264-4905-bc8c-3043a445528e";"2026-03-16T20:59:27";"";"";"submitted_via_web";"floorvanderv";"vaw83DbxZgUnSNQtbb2Vst";"";"uuid:3c79693c-c264-4905-bc8c-3043a445528e";"32"
"2026-03-16T12:54:50.837Z";"2026-03-16T13:02:10.065Z";"Yes, I want to participate with the survey and I am older than 18 years old.";"Tourist / visitor";"";"";"25-34";"Female";"High school education  ";"€1,000–€1,999 ";"Rockfall Landslides Volcanic activity / eruption";"1";"1";"0";"0";"0";"1";"0";"0";"Flooding";"0";"0";"1";"0";"0";"0";"0";"0";"0";"Volcanic activity / eruption  Coastal flooding";"0";"0";"0";"1";"0";"1";"0";"0";"0";"No, I have not experienced a natural hazard on the road ";"";"High";"Very low ";"No risk ";"Very low ";"Moderate";"Very low ";"Safe ";"Moderately informed";" No";"Probably not";"Probably not";"SMS";"No, I did not prepare for hazards.";"";"";"";"";"";"";"";"";"";"Yes, moderately willing to do some adaptation measures.";"I do not know what to do";"0";"0";"1";"0";"0";"0";"0";"0";"Yes, I would travel to a safer part of the island. ";"Fully trust";"Government of Spain ";"";"Definitely yes ";"No";"";"";"757878262";"f4b5bc5c-f3a2-4576-be7c-b87202468b8d";"2026-03-16T20:59:28";"";"";"submitted_via_web";"floorvanderv";"vaw83DbxZgUnSNQtbb2Vst";"";"uuid:f4b5bc5c-f3a2-4576-be7c-b87202468b8d";"33"
"2026-03-17T08:46:07.653-00:00";"2026-03-17T08:48:29.119-00:00";"";"Seasonal resident  ";"";"1-5 years  ";"25-34";"Female";"High school education  ";"€1,000–€1,999 ";"Rockfall Wildfires";"1";"0";"0";"0";"1";"0";"0";"0";"I have not experienced any natural hazard ";"0";"0";"0";"0";"0";"0";"0";"1";"0";"";"";"";"";"";"";"";"";"";"";"No, I have not experienced a natural hazard on the road ";"";"Moderate";"I don't know";"I don't know";"I don't know";"Moderate";"I don't know";"Unsafe ";"Not informed at all";"";"Definitely not";"Definitely not";"Social media";"No, I did not prepare for hazards.";"";"";"";"";"";"";"";"";"";"Yes, slightly willing. (Only if I must, due to governmental recommendation)";"Too expensive I do not think it is necessary I do not know what to do";"1";"1";"1";"0";"0";"0";"0";"0";"No, I would continue activities as planned.";"Do not trust at all";"The inhabitants of Tenerife ";"";"Probably no";"I don't know";"";"Keine";"758002021";"f4e004b1-9a7b-418a-91d0-30425b6318f7";"2026-03-17T08:48:29";"";"";"submitted_via_web";"";"vaw83DbxZgUnSNQtbb2Vst";"";"uuid:f4e004b1-9a7b-418a-91d0-30425b6318f7";"34"
"2026-03-17T08:48:32.556-00:00";"2026-03-17T08:50:38.853-00:00";"Yes, I want to participate with the survey and I am older than 18 years old.";"Seasonal resident  ";"";"Less than 1 year  ";"25-34";"Male";"Prefer not to say ";"Prefer to not say";"Rockfall";"1";"0";"0";"0";"0";"0";"0";"0";"I have not experienced any natural hazard ";"0";"0";"0";"0";"0";"0";"0";"1";"0";"";"";"";"";"";"";"";"";"";"";"No, I have not experienced a natural hazard on the road ";"";"Very high";"Very high";"Very high";"Very high";"Very high";"Very high";"Safe ";"Not informed at all";"";"Probably not";"Definitely not";"Internet";"No, I did not prepare for hazards.";"";"";"";"";"";"";"";"";"";"Not willing at all";"I do not think it is necessary";"0";"1";"0";"0";"0";"0";"0";"0";"No, I would continue activities as planned.";"Do not trust at all";"Prefer not to answer ";"";"Probably yes  ";"No";"";"Stupid";"758003196";"bc4bf9de-2bdc-4f8e-9cb7-563aefd58070";"2026-03-17T08:50:39";"";"";"submitted_via_web";"";"vaw83DbxZgUnSNQtbb2Vst";"";"uuid:bc4bf9de-2bdc-4f8e-9cb7-563aefd58070";"35"
"2026-03-17T10:03:35.102-00:00";"2026-03-17T11:02:13.718-00:00";"Yes, I want to participate with the survey and I am older than 18 years old.";"Permanent resident";"La Guancha";"All my life ";"18-24 ";"Female";"High school education  ";"Less than €1,000 ";"Rockfall Landslides Wildfires Volcanic activity / eruption";"1";"1";"0";"0";"1";"1";"0";"0";"Rockfall  Wildfires ";"1";"0";"0";"0";"1";"0";"0";"0";"0";"Wildfires Volcanic activity / eruption ";"0";"0";"0";"0";"1";"1";"0";"0";"0";"Yes, I have experienced rockfall/landslide on the road, and this was a disturbance ";"";"High";"Moderate";"Very low ";"Very low ";"High";"Very low ";"Unsafe ";"Slightly informed";"";"Probably not";"Not sure";"Internet";"No, I did not prepare for hazards.";"";"";"";"";"";"";"";"";"";"Yes, willing to do so";"Too expensive I do not know what to do I expect the government to handle it";"1";"0";"1";"0";"0";"1";"0";"0";"Yes, I would pause activities and stay indoors while waiting for further updates";"Moderately trust";"Government of Tenerife ";"Prefer not to answer";"Probably yes  ";"Yes";"4";"No";"758065542";"5e10a953-dca5-4c5b-b74c-1b6fe2216741";"2026-03-17T11:02:14";"";"";"submitted_via_web";"";"vaw83DbxZgUnSNQtbb2Vst";"";"uuid:5e10a953-dca5-4c5b-b74c-1b6fe2216741";"36"
"2026-03-17T11:02:17.020-00:00";"2026-03-17T11:09:44.817-00:00";"Yes, I want to participate with the survey and I am older than 18 years old.";"Permanent resident";"38440";"All my life ";"18-24 ";"Female";"High school education  ";"€1,000–€1,999 ";"Rockfall Wildfires Volcanic activity / eruption";"1";"0";"0";"0";"1";"1";"0";"0";"Rockfall  Wildfires ";"1";"0";"0";"0";"1";"0";"0";"0";"0";"Wildfires Volcanic activity / eruption ";"0";"0";"0";"0";"1";"1";"0";"0";"0";"Yes, I have experienced rockfall/landslide on the road, and this was a disturbance ";"";"High";"Low";"Low";"Low";"High";"High";"Unsafe ";"Not informed at all";"";"Definitely not";"Not sure";"Internet";"No, I did not prepare for hazards.";"";"";"";"";"";"";"";"";"";"Yes, willing to do so";"I do not know what to do";"0";"0";"1";"0";"0";"0";"0";"0";"Yes, I would avoid the specific location mentioned in the warning";"Moderately trust";"Government of Spain ";"";"Probably yes  ";"No";"";"¡buena suerte con la investigación!";"758068599";"f2b1d0b2-f2fd-4687-b07e-6b092c075a68";"2026-03-17T11:09:45";"";"";"submitted_via_web";"";"vaw83DbxZgUnSNQtbb2Vst";"";"uuid:f2b1d0b2-f2fd-4687-b07e-6b092c075a68";"37"
"2026-03-17T11:28:26.708-00:00";"2026-03-17T11:34:51.542-00:00";"Yes, I want to participate with the survey and I am older than 18 years old.";"Permanent resident";"38005";"More than 10 years ";"45-54";"Male";"High school education  ";"Prefer to not say";"Rockfall Landslides Flooding Coastal flooding Wildfires Volcanic activity / eruption";"1";"1";"1";"1";"1";"1";"0";"0";"Flooding Wildfires ";"0";"0";"1";"0";"1";"0";"0";"0";"0";"Rockfall Landslides Flooding Coastal flooding Wildfires Volcanic activity / eruption ";"1";"1";"1";"1";"1";"1";"0";"0";"0";"No, I have not experienced a natural hazard on the road ";"";"Moderate";"Moderate";"Very low ";"Very low ";"Low";"High";"Unsafe ";"Moderately informed";"";"Not sure";"Not sure";"SMS";"No, I did not prepare for hazards.";"";"";"";"";"";"";"";"";"";"Yes, I am willing to adapt in every way possible. ";"I do not know what to do";"0";"0";"1";"0";"0";"0";"0";"0";"Yes, I would travel to a safer part of the island. ";"Highly trust";"Government of Tenerife ";"No, that is not needed  ";"Probably no";"Yes";"2";"";"758078479";"aef2eb6b-f155-4980-9198-7181ad1c3b89";"2026-03-17T11:34:53";"";"";"submitted_via_web";"";"vaw83DbxZgUnSNQtbb2Vst";"";"uuid:aef2eb6b-f155-4980-9198-7181ad1c3b89";"38"
"2026-03-17T10:19:41.112-00:00";"2026-03-17T13:12:47.298-00:00";"Yes, I want to participate with the survey and I am older than 18 years old.";"Tourist / visitor";"";"";"25-34";"Male";"University education ";"€5,000 or more";"Rockfall Landslides Wildfires Volcanic activity / eruption";"1";"1";"0";"0";"1";"1";"0";"0";"I have not experienced any natural hazard ";"0";"0";"0";"0";"0";"0";"0";"1";"0";"";"";"";"";"";"";"";"";"";"";"No, I have not experienced a natural hazard on the road ";"";"Low";"Low";"No risk ";"";"Very low ";"Low";"Safe ";"Well informed";"Yes";"Probably yes";"Probably yes";"Internet";"No, I did not prepare for hazards.";"";"";"";"";"";"";"";"";"";"Yes, I am willing to adapt in every way possible. ";"I rent the property I expect the government to handle it";"0";"0";"0";"1";"0";"1";"0";"0";"Yes, I would travel to a safer part of the island. ";"Highly trust";"Municipalities ";"";"Probably yes  ";"I don't know";"";"n.a";"758112645";"273060ef-9115-4a52-b68d-1f1012e8b554";"2026-03-17T13:12:47";"";"";"submitted_via_web";"";"vaw83DbxZgUnSNQtbb2Vst";"";"uuid:273060ef-9115-4a52-b68d-1f1012e8b554";"39"
"2026-03-17T13:18:10.448-00:00";"2026-03-17T13:24:57.879-00:00";"";"Tourist / visitor";"";"";"25-34";"Male";"University education ";"€3,000–€3,999 ";"Coastal flooding Volcanic activity / eruption";"0";"0";"0";"1";"0";"1";"0";"0";"I have not experienced any natural hazard ";"0";"0";"0";"0";"0";"0";"0";"1";"0";"";"";"";"";"";"";"";"";"";"";"No, I have not experienced a natural hazard on the road ";"";"Low";"Very low ";"Moderate";"High";"Very low ";"No risk ";"Safe ";"Slightly informed";" No";"Probably not";"Probably not";"Internet";"No, I did not prepare for hazards.";"";"";"";"";"";"";"";"";"";"Yes, slightly willing. (Only if I must, due to governmental recommendation)";"I do not think it is necessary I do not know what to do Other";"0";"1";"1";"0";"0";"0";"1";"0";"Yes, I would avoid the specific location mentioned in the warning";"Highly trust";"Government of Tenerife ";"";"Probably yes  ";"No";"";"";"758116605";"0689ec84-defc-49e3-bd3f-fbc3e35f2f6e";"2026-03-17T13:24:58";"";"";"submitted_via_web";"";"vaw83DbxZgUnSNQtbb2Vst";"";"uuid:0689ec84-defc-49e3-bd3f-fbc3e35f2f6e";"40"
"2026-03-17T11:21:42.905Z";"2026-03-17T11:29:40.066Z";"Yes, I want to participate with the survey and I am older than 18 years old.";"Tourist / visitor";"";"";"25-34";"Female";"University education ";"€1,000–€1,999 ";"Rockfall Landslides Coastal flooding Volcanic activity / eruption";"1";"1";"0";"1";"0";"1";"0";"0";"I have not experienced any natural hazard ";"0";"0";"0";"0";"0";"0";"0";"1";"0";"";"";"";"";"";"";"";"";"";"";"No, I have not experienced a natural hazard on the road ";"";"Moderate";"Moderate";"No risk ";"No risk ";"No risk ";"No risk ";"Neither safe nor unsafe ";"Slightly informed";" No";"Not sure";"Not sure";"Television/News";"No, I did not prepare for hazards.";"";"";"";"";"";"";"";"";"";"Yes, willing to do so";"I expect the government to handle it I do not think it is necessary I do not know what to do";"0";"1";"1";"0";"0";"1";"0";"0";"Yes, I would travel to a safer part of the island. ";"Highly trust";"Government of Tenerife ";"Yes";"Definitely yes ";"Yes";"5.0";"";"758222600";"cb5a10fe-4ca3-472c-b292-4356caac3754";"2026-03-17T19:43:21";"";"";"submitted_via_web";"simona_gruber";"vaw83DbxZgUnSNQtbb2Vst";"";"uuid:cb5a10fe-4ca3-472c-b292-4356caac3754";"41"
"2026-03-17T11:52:11.448Z";"2026-03-17T11:59:03.903Z";"Yes, I want to participate with the survey and I am older than 18 years old.";"Tourist / visitor";"";"";"35-44";"Male";"University education ";"Prefer to not say";"Rockfall Wildfires Volcanic activity / eruption";"1";"0";"0";"0";"1";"1";"0";"0";"I have not experienced any natural hazard ";"0";"0";"0";"0";"0";"0";"0";"1";"0";"";"";"";"";"";"";"";"";"";"";"No, I have not experienced a natural hazard on the road ";"";"High";"High";"I don't know";"I don't know";"I don't know";"Very low ";"Unsafe ";"Slightly informed";" No";"Probably not";"Probably yes";"Internet";"No, I did not prepare for hazards.";"";"";"";"";"";"";"";"";"";"Yes, moderately willing to do some adaptation measures.";"I do not know what to do I rent the property";"0";"0";"1";"1";"0";"0";"0";"0";"Yes, I would avoid the specific location mentioned in the warning";"Slightly trust";"Government of Tenerife ";"No, that is not needed  ";"Definitely yes ";"No";"";"The app TenerifeON would be a useful way to receive information, however its very buggy and doesn't work
";"758222601";"d56b1a66-2fca-4d50-aaa0-11aba50ca932";"2026-03-17T19:43:21";"";"";"submitted_via_web";"simona_gruber";"vaw83DbxZgUnSNQtbb2Vst";"";"uuid:d56b1a66-2fca-4d50-aaa0-11aba50ca932";"42"
"2026-03-17T12:10:01.401Z";"2026-03-17T12:16:43.938Z";"Yes, I want to participate with the survey and I am older than 18 years old.";"Tourist / visitor";"";"";"55-64";"Male";"High school education  ";"€5,000 or more";"Rockfall Landslides Flooding Coastal flooding Volcanic activity / eruption";"1";"1";"1";"1";"0";"1";"0";"0";"I have not experienced any natural hazard ";"0";"0";"0";"0";"0";"0";"0";"1";"0";"";"";"";"";"";"";"";"";"";"";"No, I have not experienced a natural hazard on the road ";"";"Moderate";"Moderate";"Moderate";"High";"Very low ";"Very low ";"Safe ";"Moderately informed";" No";"Not sure";"Not sure";"Social media";"No, I did not prepare for hazards.";"";"";"";"";"";"";"";"";"";"Yes, willing to do so";"Prefer not to say";"0";"0";"0";"0";"0";"0";"0";"1";"No, I would continue activities as planned.";"Moderately trust";"Government of Spain ";"";"Probably yes  ";"No";"";"";"758222602";"120b4d28-4766-4def-8d29-34c4de1fd5b5";"2026-03-17T19:43:22";"";"";"submitted_via_web";"simona_gruber";"vaw83DbxZgUnSNQtbb2Vst";"";"uuid:120b4d28-4766-4def-8d29-34c4de1fd5b5";"43"
"2026-03-17T11:50:04.516Z";"2026-03-17T11:57:16.216Z";"Yes, I want to participate with the survey and I am older than 18 years old.";"Tourist / visitor";"";"";"25-34";"Male";"High school education  ";"€3,000–€3,999 ";"Rockfall Flooding Landslides";"1";"1";"1";"0";"0";"0";"0";"0";"I have not experienced any natural hazard ";"0";"0";"0";"0";"0";"0";"0";"1";"0";"";"";"";"";"";"";"";"";"";"";"No, I have not experienced a natural hazard on the road ";"";"Moderate";"High";"High";"High";"Low";"Very low ";"Neither safe nor unsafe ";"Not informed at all";" No";"Probably not";"Probably not";"Television/News";"No, I did not prepare for hazards.";"";"";"";"";"";"";"";"";"";"Yes, slightly willing. (Only if I must, due to governmental recommendation)";"I do not think it is necessary I expect the government to handle it";"0";"1";"0";"0";"0";"1";"0";"0";"Yes, I would avoid the specific location mentioned in the warning";"Slightly trust";"Government of Spain ";"";"Probably yes  ";"No";"";"";"758225263";"16f28472-320f-4e07-8eb7-e76969866698";"2026-03-17T20:02:19";"";"";"submitted_via_web";"simona_gruber";"vaw83DbxZgUnSNQtbb2Vst";"";"uuid:16f28472-320f-4e07-8eb7-e76969866698";"44"
"2026-03-18T08:17:02.684-00:00";"2026-03-18T08:19:54.417-00:00";"Yes, I want to participate with the survey and I am older than 18 years old.";"Tourist / visitor";"";"";"25-34";"Female";"University education ";"€3,000–€3,999 ";"Rockfall Wildfires Volcanic activity / eruption";"1";"0";"0";"0";"1";"1";"0";"0";"I have not experienced any natural hazard ";"0";"0";"0";"0";"0";"0";"0";"1";"0";"";"";"";"";"";"";"";"";"";"";"No, I have not experienced a natural hazard on the road ";"";"Moderate";"I don't know";"I don't know";"Low";"Moderate";"Very low ";"Unsafe ";"Slightly informed";" I don’t know";"Probably not";"Probably not";"SMS";"No, I did not prepare for hazards.";"";"";"";"";"";"";"";"";"";"Yes, willing to do so";"I do not know what to do I expect the government to handle it";"0";"0";"1";"0";"0";"1";"0";"0";"Yes, I would pause activities and stay indoors while waiting for further updates";"Moderately trust";"Government of Tenerife ";"Yes";"";"I don't know";"";"Nein";"758336064";"64b3e3cc-3f19-4751-aac8-c4d039dac7ac";"2026-03-18T08:19:55";"";"";"submitted_via_web";"";"vaw83DbxZgUnSNQtbb2Vst";"";"uuid:64b3e3cc-3f19-4751-aac8-c4d039dac7ac";"45"
"2026-03-18T08:19:57.968-00:00";"2026-03-18T08:22:52.886-00:00";"Yes, I want to participate with the survey and I am older than 18 years old.";"Tourist / visitor";"";"";"35-44";"Male";"High school education  ";"Prefer to not say";"Rockfall Wildfires Volcanic activity / eruption";"1";"0";"0";"0";"1";"1";"0";"0";"I have not experienced any natural hazard ";"0";"0";"0";"0";"0";"0";"0";"1";"0";"";"";"";"";"";"";"";"";"";"";"No, I have not experienced a natural hazard on the road ";"";"High";"Very high";"Very high";"Very low ";"Moderate";"Very low ";"Neither safe nor unsafe ";"Moderately informed";" No";"Definitely not";"Probably not";"Social media";"No, I did not prepare for hazards.";"";"";"";"";"";"";"";"";"";"Yes, slightly willing. (Only if I must, due to governmental recommendation)";"I do not think it is necessary I do not know what to do I expect the government to handle it";"0";"1";"1";"0";"0";"1";"0";"0";"Yes, I would avoid the specific location mentioned in the warning";"Slightly trust";"Government of Spain ";"";"Definitely yes ";"No";"";"W";"758337449";"c75aad50-07c3-42da-b02f-93fb94ff8ece";"2026-03-18T08:22:53";"";"";"submitted_via_web";"";"vaw83DbxZgUnSNQtbb2Vst";"";"uuid:c75aad50-07c3-42da-b02f-93fb94ff8ece";"46"
"2026-03-18T09:39:50.298+01:00";"2026-03-18T09:50:44.793+01:00";"Yes, I want to participate with the survey and I am older than 18 years old.";"Tourist / visitor";"";"";"55-64";"Male";"University education ";"€3,000–€3,999 ";"Rockfall Landslides Flooding Coastal flooding Wildfires Other  ";"1";"1";"1";"1";"1";"0";"1";"0";"I have not experienced any natural hazard ";"0";"0";"0";"0";"0";"0";"0";"1";"0";"";"";"";"";"";"";"";"";"";"";"No, I have not experienced a natural hazard on the road ";"";"No risk ";"No risk ";"No risk ";"No risk ";"No risk ";"No risk ";"Neither safe nor unsafe ";"Well informed";" No";"Probably yes";"Probably yes";"School education";"No, I did not prepare for hazards.";"";"";"";"";"";"";"";"";"";"Yes, willing to do so";"I rent the property";"0";"0";"0";"1";"0";"0";"0";"0";"Yes, I would avoid the specific location mentioned in the warning";"Highly trust";"Government of Tenerife ";"Yes";"Probably yes  ";"No";"";"No";"758348358";"26b33c95-9b74-4c8c-9cc3-57a9c2eb762b";"2026-03-18T08:50:45";"";"";"submitted_via_web";"";"vaw83DbxZgUnSNQtbb2Vst";"";"uuid:26b33c95-9b74-4c8c-9cc3-57a9c2eb762b";"47"
"2026-03-18T09:53:14.438-00:00";"2026-03-18T10:54:12.600-00:00";"";"Seasonal resident  ";"La Guancha";"6-10 years";"35-44";"Female";"University education ";"€2,000–€2,999 ";"Rockfall Landslides Flooding Coastal flooding Wildfires Volcanic activity / eruption";"1";"1";"1";"1";"1";"1";"0";"0";"Rockfall  Landslides Coastal flooding  Wildfires ";"1";"1";"0";"1";"1";"0";"0";"0";"0";"Wildfires Volcanic activity / eruption ";"0";"0";"0";"0";"1";"1";"0";"0";"0";"Yes, I have experienced rockfall/landslide on the road, and this was a disturbance ";"";"Moderate";"Moderate";"Very low ";"Very low ";"High";"Very low ";"Neither safe nor unsafe ";"Moderately informed";"";"Probably yes";"Probably yes";"Internet";"Yes, I have";"Emergency plan";"1";"0";"0";"0";"0";"0";"0";"0";"Yes, willing to do so";"Too expensive I do not have time I expect the government to handle it";"1";"0";"0";"0";"1";"1";"0";"0";"Yes, I would avoid the specific location mentioned in the warning";"Moderately trust";"Government of Tenerife ";"Yes";"Probably yes  ";"I don't know";"";"";"758399044";"256a060a-8e18-4490-9a08-999b080034c4";"2026-03-18T10:54:13";"";"";"submitted_via_web";"";"vaw83DbxZgUnSNQtbb2Vst";"";"uuid:256a060a-8e18-4490-9a08-999b080034c4";"48"
